PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll, X_ref, Y_ref, Z_ref ,,,,
19.748,0.231388,-0.088504,0.413559,3.231883,-5.886553,-2.406966,0,0,0,,,,
19.758,0.230001,-0.089036,0.407472,3.437314,-6.008656,-2.55562,0,0,0,,,,
19.768,0.229006,-0.088281,0.40134,3.410548,-6.809533,-2.829931,0,0,0,,,,
19.778,0.22766,-0.088623,0.395677,3.185827,-6.100717,-2.593389,0,0,0,,,,
19.788,0.226552,-0.088618,0.389928,3.528242,-5.734133,-2.881317,0,0,0,,,,
19.798,0.225315,-0.088406,0.383894,3.294781,-5.525828,-2.885892,0,0,0,,,,
19.808,0.223821,-0.088192,0.377973,3.615358,-5.89735,-3.26554,0,0,0,,,,
19.818,0.221752,-0.087831,0.372098,2.879784,-5.412393,-3.370443,0,0,0,,,,
19.828,0.220966,-0.087864,0.365994,3.39255,-5.210953,-2.914362,0,0,0,,,,
19.838,0.2195,-0.087315,0.360496,3.411868,-5.307987,-3.5739,0,0,0,,,,
19.848,0.217855,-0.087273,0.354771,3.106646,-5.624444,-3.694933,0,0,0,,,,
19.858,0.216134,-0.087039,0.349005,3.199706,-4.992961,-3.597278,0,0,0,,,,
19.868,0.214731,-0.086856,0.343508,2.929395,-5.505814,-3.414647,0,0,0,,,,
19.878,0.21316,-0.08655,0.338039,2.965911,-5.501215,-3.401076,0,0,0,,,,
19.888,0.211706,-0.087126,0.33248,3.320728,-5.474839,-3.492597,0,0,0,,,,
19.898,0.210091,-0.087251,0.327253,3.390461,-5.068502,-3.038074,0,0,0,,,,
19.908,0.208138,-0.086909,0.322094,3.040791,-5.504781,-2.987975,0,0,0,,,,
19.918,0.206177,-0.08655,0.316856,2.837889,-6.13174,-3.200252,0,0,0,,,,
19.928,0.204692,-0.086648,0.312214,3.165732,-5.466906,-2.92296,0,0,0,,,,
19.938,0.202944,-0.086627,0.307352,3.233569,-5.488182,-2.991841,0,0,0,,,,
19.948,0.200581,-0.086012,0.302293,2.723963,-5.916018,-3.002681,0,0,0,,,,
19.958,0.198933,-0.08557,0.297958,2.972831,-5.116788,-2.94563,0,0,0,,,,
19.968,0.197302,-0.085349,0.293322,2.918682,-5.099707,-3.063588,0,0,0,,,,
19.978,0.195082,-0.084866,0.288931,2.790198,-5.194977,-3.221007,0,0,0,,,,
19.988,0.193395,-0.084795,0.284435,2.955957,-5.246662,-3.166714,0,0,0,,,,
19.998,0.191089,-0.084571,0.279885,2.81437,-5.322296,-3.093975,0,0,0,,,,
20.008,0.189333,-0.084324,0.275584,2.729923,-5.295136,-2.741016,0,0,0,,,,
20.018,0.186925,-0.084494,0.271362,2.994562,-5.406635,-2.939902,0,0,0,,,,
20.028,0.184597,-0.08473,0.267018,2.262749,-4.94687,-1.811353,0,0,0,,,,
20.038,0.182362,-0.084279,0.262907,2.355401,-4.46324,-1.753158,0,0,0,,,,
20.048,0.180774,-0.084472,0.25816,2.659861,-4.422495,-0.900121,0,0,0,,,,
20.058,0.17837,-0.084077,0.2544,2.433295,-4.651945,-1.29088,0,0,0,,,,
20.068,0.176213,-0.083694,0.250061,2.413697,-4.331294,-0.948844,0,0,0,,,,
20.078,0.174031,-0.083326,0.246061,2.329542,-4.259535,-1.073598,0,0,0,,,,
20.088,0.17164,-0.082639,0.242265,2.648245,-4.774611,-1.924134,0,0,0,,,,
20.098,0.169203,-0.082002,0.238868,2.311664,-5.490482,-2.569189,0,0,0,,,,
20.108,0.166855,-0.081294,0.235006,2.622235,-5.490872,-2.982571,0,0,0,,,,
20.118,0.164298,-0.081196,0.231786,2.371683,-4.413253,-3.100118,0,0,0,,,,
20.128,0.162549,-0.080671,0.227806,2.428021,-5.156814,-3.243876,0,0,0,,,,
20.138,0.159646,-0.080558,0.224642,2.472262,-4.975405,-2.382094,0,0,0,,,,
20.148,0.156955,-0.080212,0.221117,2.254919,-5.69433,-2.287871,0,0,0,,,,
20.158,0.154758,-0.08049,0.21756,2.124764,-4.354541,-1.525705,0,0,0,,,,
20.168,0.152641,-0.080635,0.214262,2.564255,-4.31087,-1.146143,0,0,0,,,,
20.178,0.149852,-0.080214,0.21106,2.310476,-4.078833,-0.881,0,0,0,,,,
20.188,0.147629,-0.080406,0.207694,2.686612,-4.021451,-0.640079,0,0,0,,,,
20.198,0.144792,-0.080019,0.20448,2.448479,-4.134506,-0.593585,0,0,0,,,,
20.208,0.142588,-0.079715,0.201602,2.663604,-4.202041,-0.796321,0,0,0,,,,
20.218,0.139707,-0.079279,0.198474,2.570684,-4.125783,-0.936603,0,0,0,,,,
20.228,0.137119,-0.078834,0.195592,2.654233,-4.119372,-0.978782,0,0,0,,,,
20.238,0.134347,-0.078417,0.192683,2.625701,-4.180231,-1.091117,0,0,0,,,,
20.248,0.131861,-0.078033,0.189915,2.652958,-4.065904,-1.019738,0,0,0,,,,
20.258,0.129038,-0.077556,0.187242,2.57259,-4.055599,-1.047033,0,0,0,,,,
20.268,0.126316,-0.077542,0.184634,2.565237,-4.021042,-1.23871,0,0,0,,,,
20.278,0.123534,-0.077144,0.18214,2.520185,-3.903056,-1.001325,0,0,0,,,,
20.288,0.120607,-0.077129,0.179584,2.57176,-3.934981,-0.916681,0,0,0,,,,
20.298,0.117862,-0.076946,0.177498,2.475208,-4.029166,-1.243714,0,0,0,,,,
20.308,0.114972,-0.076861,0.17512,2.610291,-3.816281,-0.771281,0,0,0,,,,
20.318,0.112162,-0.076691,0.172782,2.352355,-3.65854,-0.461809,0,0,0,,,,
20.328,0.109034,-0.0765,0.170619,2.533439,-3.728479,-0.76143,0,0,0,,,,
20.338,0.106359,-0.076491,0.168476,2.995569,-4.201204,-0.800512,0,0,0,,,,
20.348,0.102979,-0.075949,0.166573,2.587787,-3.213666,-0.251909,0,0,0,,,,
20.358,0.100053,-0.076103,0.164332,2.801813,-4.051244,-0.28657,0,0,0,,,,
20.368,0.097261,-0.076125,0.162474,2.840908,-4.030825,-0.877377,0,0,0,,,,
20.378,0.093993,-0.075492,0.16066,2.344791,-3.402521,-0.287705,0,0,0,,,,
20.388,0.09098,-0.075629,0.158834,2.545394,-4.131579,-0.762013,0,0,0,,,,
20.398,0.087863,-0.075731,0.157032,2.731363,-3.947135,-0.737989,0,0,0,,,,
20.408,0.08479,-0.075607,0.155162,2.843339,-4.054121,-0.291977,0,0,0,,,,
20.418,0.081585,-0.075691,0.153801,2.990894,-4.35361,-0.474334,0,0,0,,,,
20.428,0.078229,-0.075561,0.152244,3.047104,-4.489708,-0.36202,0,0,0,,,,
20.438,0.075198,-0.075767,0.150814,3.019322,-4.328108,-0.261849,0,0,0,,,,
20.448,0.071462,-0.075467,0.149584,2.800084,-4.49291,-0.337908,0,0,0,,,,
20.458,0.068188,-0.075584,0.148246,2.851497,-4.230483,-0.523794,0,0,0,,,,
20.468,0.064905,-0.075564,0.146775,2.810402,-4.122201,-0.439533,0,0,0,,,,
20.478,0.061509,-0.075579,0.145488,3.308201,-4.345467,-0.573668,0,0,0,,,,
20.488,0.058155,-0.075487,0.144347,3.502183,-4.292447,-0.359554,0,0,0,,,,
20.498,0.054512,-0.075383,0.143439,3.331033,-4.218909,-0.429844,0,0,0,,,,
20.508,0.050945,-0.075444,0.142174,2.75473,-3.862135,-0.880659,0,0,0,,,,
20.518,0.04765,-0.075648,0.141257,3.319882,-4.156653,-0.92662,0,0,0,,,,
20.528,0.043891,-0.075314,0.140373,3.219347,-4.453112,-1.060982,0,0,0,,,,
20.538,0.040425,-0.075383,0.139605,3.481622,-4.579798,-1.534993,0,0,0,,,,
20.548,0.036849,-0.075426,0.138986,3.467013,-4.769399,-1.873986,0,0,0,,,,
20.558,0.03316,-0.075319,0.138174,3.581709,-5.030251,-2.06987,0,0,0,,,,
20.568,0.029452,-0.076162,0.137011,2.890547,-3.944574,-1.635141,0,0,0,,,,
20.578,0.025694,-0.075756,0.136511,3.08394,-4.211155,-2.019531,0,0,0,,,,
20.588,0.021881,-0.075995,0.135948,3.176452,-4.622567,-2.703027,0,0,0,,,,
20.598,0.018013,-0.075178,0.135252,2.741128,-4.193924,-2.677289,0,0,0,,,,
20.608,0.014288,-0.076006,0.134657,3.106679,-4.609607,-2.761372,0,0,0,,,,
20.618,0.010609,-0.075497,0.133953,3.01769,-4.342428,-2.860346,0,0,0,,,,
20.628,0.006611,-0.075689,0.133667,3.39784,-4.688347,-3.548437,0,0,0,,,,
20.638,0.002656,-0.074864,0.133211,3.968853,-5.714611,-3.55376,0,0,0,,,,
20.648,-0.001195,-0.074844,0.132706,4.041135,-5.609737,-3.702965,0,0,0,,,,
20.658,-0.005434,-0.074704,0.132194,3.739173,-5.682426,-3.67738,0,0,0,,,,
20.668,-0.009245,-0.074525,0.13158,3.812103,-5.130554,-3.594627,0,0,0,,,,
20.678,-0.013497,-0.074301,0.131024,3.062572,-4.622408,-4.134155,0,0,0,,,,
20.688,-0.017492,-0.074689,0.130495,3.504188,-4.695703,-3.791389,0,0,0,,,,
20.698,-0.021634,-0.074484,0.130371,3.426369,-4.918271,-4.02979,0,0,0,,,,
20.708,-0.025786,-0.074272,0.13023,3.373055,-4.848152,-4.011749,0,0,0,,,,
20.718,-0.029838,-0.074512,0.130306,3.331762,-4.265073,-3.844195,0,0,0,,,,
20.728,-0.033667,-0.073797,0.130395,4.143659,-5.476979,-3.887682,0,0,0,,,,
20.738,-0.0379,-0.073726,0.130335,3.892142,-5.503718,-3.855417,0,0,0,,,,
20.748,-0.042346,-0.07335,0.1303,3.840948,-5.16188,-3.577803,0,0,0,,,,
20.758,-0.046604,-0.073317,0.130101,3.854431,-5.467446,-3.542271,0,0,0,,,,
20.768,-0.051029,-0.073038,0.130176,3.670317,-4.968254,-3.410235,0,0,0,,,,
20.778,-0.05537,-0.072586,0.129878,3.762931,-5.027743,-3.043769,0,0,0,,,,
20.788,-0.059796,-0.072229,0.129759,3.89366,-5.117228,-3.351098,0,0,0,,,,
20.798,-0.0646,-0.071902,0.128975,3.556354,-5.405886,-2.988207,0,0,0,,,,
20.808,-0.068793,-0.072029,0.127795,4.153142,-5.803154,-3.429109,0,0,0,,,,
20.818,-0.073489,-0.071642,0.126122,4.076444,-5.665562,-3.090139,0,0,0,,,,
20.828,-0.078202,-0.071372,0.124203,4.214298,-5.799556,-2.852603,0,0,0,,,,
20.838,-0.082792,-0.070851,0.121902,4.180299,-6.179193,-2.984197,0,0,0,,,,
20.848,-0.087485,-0.070501,0.119043,4.300537,-6.390425,-3.166631,0,0,0,,,,
20.858,-0.092291,-0.069951,0.11531,4.023759,-6.484351,-3.124114,0,0,0,,,,
20.868,-0.096976,-0.069592,0.111163,4.197885,-6.421049,-2.666369,0,0,0,,,,
20.878,-0.101584,-0.068884,0.106629,4.152748,-6.878337,-2.747139,0,0,0,,,,
20.888,-0.106454,-0.068437,0.101366,4.086654,-7.341662,-2.923244,0,0,0,,,,
20.898,-0.111303,-0.067885,0.095397,3.878277,-7.25895,-2.752636,0,0,0,,,,
20.908,-0.115909,-0.067709,0.089169,4.450341,-7.87145,-2.708635,0,0,0,,,,
20.918,-0.117763,-0.068535,0.086847,3.831972,-6.402309,-1.693143,0,0,0,,,,
20.928,-0.11597,-0.069763,0.089795,4.35028,-6.520586,-1.38498,0,0,0,,,,
20.938,-0.112856,-0.069396,0.090122,4.02797,-5.092437,-2.868878,0,0,0,,,,
20.948,-0.110047,-0.069812,0.090649,3.853978,-3.165369,-3.262138,0,0,0,,,,
20.958,-0.108177,-0.070347,0.09222,3.893181,-2.488956,-2.89785,0,0,0,,,,
20.968,-0.105351,-0.071335,0.092816,4.036856,-1.720989,-2.180173,0,0,0,,,,
20.978,-0.10224,-0.072026,0.092068,4.091828,-0.523685,-2.444967,0,0,0,,,,
20.988,-0.100368,-0.072419,0.091381,3.681518,-0.298959,-2.586105,0,0,0,,,,
20.998,-0.098203,-0.073056,0.090148,3.540673,0.184756,-2.466358,0,0,0,,,,
21.008,-0.09678,-0.07417,0.089268,3.792756,0.894661,-1.926562,0,0,0,,,,
21.018,-0.095977,-0.074717,0.09009,3.8458,1.063251,-1.242138,0,0,0,,,,
21.028,-0.095699,-0.075886,0.090999,4.292673,1.764287,-0.797705,0,0,0,,,,
21.038,-0.095843,-0.076104,0.091546,4.284872,1.965975,-0.661331,0,0,0,,,,
21.048,-0.095896,-0.076593,0.091782,4.438919,2.086536,0.197365,0,0,0,,,,
21.058,-0.095987,-0.076932,0.091992,4.429845,1.70736,-0.107615,0,0,0,,,,
21.068,-0.096126,-0.077936,0.091731,4.510106,1.834059,0.390682,0,0,0,,,,
21.078,-0.096729,-0.079162,0.091141,4.875195,0.609312,0.716534,0,0,0,,,,
21.088,-0.097364,-0.079673,0.090769,4.933933,0.915965,1.847593,0,0,0,,,,
21.098,-0.098185,-0.080258,0.09092,4.811409,0.519634,1.628094,0,0,0,,,,
21.108,-0.098973,-0.080261,0.091214,4.86218,0.135388,1.622052,0,0,0,,,,
21.118,-0.100026,-0.080142,0.091158,5.024611,-0.419173,1.463294,0,0,0,,,,
21.128,-0.100961,-0.079975,0.091079,4.731547,-0.55795,1.38447,0,0,0,,,,
21.138,-0.101901,-0.07975,0.090366,4.998274,-1.929241,1.141765,0,0,0,,,,
21.148,-0.10277,-0.079502,0.090163,4.982086,-2.437578,0.86649,0,0,0,,,,
21.158,-0.103464,-0.078912,0.090013,4.935424,-2.502357,0.714835,0,0,0,,,,
21.168,-0.103966,-0.078858,0.089489,5.427659,-2.595211,0.549072,0,0,0,,,,
21.178,-0.104407,-0.077854,0.089484,5.612834,-3.775662,-0.078989,0,0,0,,,,
21.188,-0.105095,-0.076886,0.089511,5.253815,-3.296299,-0.681604,0,0,0,,,,
21.198,-0.105017,-0.076261,0.089201,5.793846,-4.192077,-1.227492,0,0,0,,,,
21.208,-0.104976,-0.075433,0.089596,6.402142,-5.068445,-1.336992,0,0,0,,,,
21.218,-0.104905,-0.075062,0.089769,6.477194,-5.716651,-2.111642,0,0,0,,,,
21.228,-0.104756,-0.074766,0.08971,6.187048,-5.1204,-1.814426,0,0,0,,,,
21.238,-0.104509,-0.074801,0.089428,5.876723,-4.14666,-1.664461,0,0,0,,,,
21.248,-0.104265,-0.075056,0.088742,5.281994,-2.592312,-1.334944,0,0,0,,,,
21.258,-0.103721,-0.075131,0.088974,5.694617,-2.293601,-1.569762,0,0,0,,,,
21.268,-0.102881,-0.075376,0.089159,5.810115,-2.102027,-1.950194,0,0,0,,,,
21.278,-0.10215,-0.075482,0.089289,6.113753,-2.114474,-1.821112,0,0,0,,,,
21.288,-0.101287,-0.075732,0.089817,6.510612,-2.659492,-2.814471,0,0,0,,,,
21.298,-0.10097,-0.076596,0.089178,5.967538,-1.492554,-1.765735,0,0,0,,,,
21.308,-0.101342,-0.076268,0.089936,5.54826,-0.983722,-1.250847,0,0,0,,,,
21.318,-0.101096,-0.076573,0.090233,5.654817,-0.740902,-1.135328,0,0,0,,,,
21.328,-0.101083,-0.077454,0.089773,5.840503,-0.916731,-0.238081,0,0,0,,,,
21.338,-0.101109,-0.077864,0.089853,5.828086,-1.347364,-0.200097,0,0,0,,,,
21.348,-0.101312,-0.078027,0.089838,5.808839,-1.46073,-0.254406,0,0,0,,,,
21.358,-0.101463,-0.077711,0.089668,5.828403,-1.665104,-0.289643,0,0,0,,,,
21.368,-0.101969,-0.077341,0.089917,5.442795,-1.39159,-0.11463,0,0,0,,,,
21.378,-0.101953,-0.077742,0.089445,5.898785,-2.216387,-0.520683,0,0,0,,,,
21.388,-0.102271,-0.077635,0.089169,6.002912,-2.018239,-0.133106,0,0,0,,,,
21.398,-0.102493,-0.07705,0.089309,5.81382,-2.205597,-0.535356,0,0,0,,,,
21.408,-0.102858,-0.077111,0.088922,5.450178,-1.632546,-0.525696,0,0,0,,,,
21.418,-0.102778,-0.076112,0.090701,6.407091,-5.552103,-1.310523,0,0,0,,,,
21.428,-0.102767,-0.076002,0.089372,6.00607,-2.801092,-1.385218,0,0,0,,,,
21.438,-0.102978,-0.076101,0.08928,6.023497,-2.707636,-1.515617,0,0,0,,,,
21.448,-0.102812,-0.075657,0.089302,5.927391,-2.705427,-1.57785,0,0,0,,,,
21.458,-0.102821,-0.075453,0.089365,5.594766,-2.532381,-1.415599,0,0,0,,,,
21.468,-0.102818,-0.075841,0.08927,5.821564,-2.394847,-1.482666,0,0,0,,,,
21.478,-0.102547,-0.075986,0.089262,5.886836,-2.335816,-1.403371,0,0,0,,,,
21.488,-0.102443,-0.076097,0.08928,5.870628,-2.154257,-1.185218,0,0,0,,,,
21.498,-0.102569,-0.076546,0.089095,4.916334,-0.55732,-0.176942,0,0,0,,,,
21.508,-0.102247,-0.076752,0.089278,5.77208,-1.73776,-0.928022,0,0,0,,,,
21.518,-0.10193,-0.076777,0.089214,5.729966,-1.424465,-0.463336,0,0,0,,,,
21.528,-0.102091,-0.076944,0.089338,5.904984,-1.622197,-0.501532,0,0,0,,,,
21.538,-0.101969,-0.07689,0.089344,5.835704,-1.659096,-0.621136,0,0,0,,,,
21.548,-0.10207,-0.076882,0.089182,5.732546,-1.530062,-0.57534,0,0,0,,,,
21.558,-0.102399,-0.076817,0.089247,5.770205,-1.82679,-0.663675,0,0,0,,,,
21.568,-0.102611,-0.07698,0.089088,5.58291,-1.629941,-0.671278,0,0,0,,,,
21.578,-0.102762,-0.076924,0.088763,5.111249,-0.691506,-0.114559,0,0,0,,,,
21.588,-0.102684,-0.075886,0.089607,5.651495,-1.940718,-0.94428,0,0,0,,,,
21.598,-0.102496,-0.075909,0.089374,5.65964,-2.358588,-0.920237,0,0,0,,,,
21.608,-0.102682,-0.076387,0.089263,5.929851,-2.457805,-1.203702,0,0,0,,,,
21.618,-0.102712,-0.076349,0.089292,5.928846,-2.495794,-1.180333,0,0,0,,,,
21.628,-0.102606,-0.076789,0.089127,6.018141,-2.026322,-0.636508,0,0,0,,,,
21.638,-0.102362,-0.075931,0.089409,5.63178,-2.327786,-0.835026,0,0,0,,,,
21.648,-0.102621,-0.075955,0.089553,5.487038,-1.891367,-0.821655,0,0,0,,,,
21.658,-0.102698,-0.076893,0.08874,5.106652,-0.653445,0.120018,0,0,0,,,,
21.668,-0.102561,-0.07674,0.089074,5.256629,-1.068952,-0.453212,0,0,0,,,,
21.678,-0.102415,-0.076974,0.089275,5.4588,-1.39867,-0.506642,0,0,0,,,,
21.688,-0.102132,-0.076769,0.089181,5.723981,-1.677862,-0.598464,0,0,0,,,,
21.698,-0.102182,-0.07675,0.08917,5.710946,-1.858056,-0.852082,0,0,0,,,,
21.708,-0.102641,-0.076813,0.089204,5.456818,-1.541464,-0.670577,0,0,0,,,,
21.718,-0.102416,-0.076765,0.089138,5.312458,-1.467257,-0.701943,0,0,0,,,,
21.728,-0.102422,-0.076866,0.088923,5.211384,-0.875103,-0.352893,0,0,0,,,,
21.738,-0.102739,-0.076771,0.08877,4.938694,-0.418567,0.142196,0,0,0,,,,
21.748,-0.102558,-0.07603,0.089393,5.663217,-2.263911,-0.897545,0,0,0,,,,
21.758,-0.102578,-0.075899,0.089406,5.567839,-2.044821,-0.875741,0,0,0,,,,
21.768,-0.102385,-0.075976,0.089313,5.673554,-2.167546,-0.854371,0,0,0,,,,
21.778,-0.10263,-0.075963,0.089309,5.611593,-2.046459,-0.873447,0,0,0,,,,
21.788,-0.1025,-0.076155,0.089353,5.499726,-1.916793,-0.773261,0,0,0,,,,
21.798,-0.102572,-0.076067,0.089346,5.488856,-1.872941,-0.790107,0,0,0,,,,
21.808,-0.102781,-0.076902,0.088708,5.196549,-0.654633,-0.053443,0,0,0,,,,
21.818,-0.102788,-0.076802,0.088938,5.175283,-0.863045,-0.249549,0,0,0,,,,
21.828,-0.102411,-0.07688,0.088962,5.383438,-1.14217,-0.367283,0,0,0,,,,
21.838,-0.10273,-0.07679,0.089081,5.238882,-1.126975,-0.405628,0,0,0,,,,
21.849,-0.102511,-0.076865,0.088823,5.40226,-0.770927,-0.007066,0,0,0,,,,
21.858,-0.102438,-0.076672,0.089166,5.054416,-1.185115,-0.583039,0,0,0,,,,
21.869,-0.102624,-0.076744,0.089086,5.201841,-1.116839,-0.46204,0,0,0,,,,
21.879,-0.102806,-0.076674,0.089082,5.148016,-1.025873,-0.471526,0,0,0,,,,
21.888,-0.10272,-0.076742,0.088855,5.122184,-0.732352,-0.136831,0,0,0,,,,
21.898,-0.102534,-0.076765,0.088498,4.970094,-0.373643,0.227336,0,0,0,,,,
21.908,-0.102741,-0.076731,0.088568,5.108897,-0.291584,0.257986,0,0,0,,,,
21.918,-0.102767,-0.076789,0.088501,4.995666,-0.342453,0.456844,0,0,0,,,,
21.928,-0.10283,-0.076745,0.088869,5.068129,-0.559777,-0.166042,0,0,0,,,,
21.938,-0.10287,-0.076833,0.088683,5.136763,-0.557531,-0.056093,0,0,0,,,,
21.948,-0.102665,-0.076929,0.088282,4.973844,-0.274459,0.423901,0,0,0,,,,
21.958,-0.102623,-0.076728,0.088913,5.043553,-0.760814,-0.258938,0,0,0,,,,
21.968,-0.102738,-0.076786,0.088987,5.078732,-0.908711,-0.360473,0,0,0,,,,
21.978,-0.102444,-0.076791,0.088787,5.043199,-0.670226,-0.106871,0,0,0,,,,
21.988,-0.102613,-0.07675,0.089021,5.169114,-1.05108,-0.510025,0,0,0,,,,
21.998,-0.102505,-0.076707,0.089066,5.114777,-1.14121,-0.534733,0,0,0,,,,
22.008,-0.102522,-0.076792,0.088623,4.9792,-0.490083,0.28878,0,0,0,,,,
22.018,-0.102745,-0.076781,0.088961,5.212758,-0.789935,-0.35356,0,0,0,,,,
22.028,-0.102588,-0.076659,0.089045,5.005677,-0.904507,-0.467923,0,0,0,,,,
22.038,-0.10268,-0.076819,0.088741,5.103455,-0.607087,-0.105909,0,0,0,,,,
22.048,-0.102736,-0.076769,0.088842,5.061473,-0.5984,-0.190715,0,0,0,,,,
22.058,-0.102694,-0.076818,0.08875,5.147093,-0.59072,-0.119679,0,0,0,,,,
22.068,-0.102526,-0.076764,0.088874,5.042767,-0.744807,-0.23869,0,0,0,,,,
22.078,-0.102581,-0.076736,0.088479,4.903132,-0.453362,0.425264,0,0,0,,,,
22.088,-0.102571,-0.076813,0.088921,5.254662,-0.750401,-0.301884,0,0,0,,,,
22.098,-0.102515,-0.076757,0.088837,5.141344,-0.811054,-0.056684,0,0,0,,,,
22.108,-0.102736,-0.07672,0.089089,5.068588,-1.013411,-0.397684,0,0,0,,,,
22.119,-0.102657,-0.076983,0.088932,5.433878,-0.970567,-0.36726,0,0,0,,,,
22.128,-0.102532,-0.076704,0.089066,5.163434,-1.385949,-0.732608,0,0,0,,,,
22.138,-0.102652,-0.076824,0.088815,5.295819,-0.857311,-0.129814,0,0,0,,,,
22.148,-0.102781,-0.076573,0.089122,5.041365,-1.232949,-0.575161,0,0,0,,,,
22.158,-0.102709,-0.076833,0.088789,5.20936,-0.660575,-0.208083,0,0,0,,,,
22.168,-0.102528,-0.076739,0.088987,5.099991,-0.923976,-0.48642,0,0,0,,,,
22.178,-0.102527,-0.076827,0.088853,5.187543,-0.80704,-0.273296,0,0,0,,,,
22.188,-0.102854,-0.076684,0.088973,5.141549,-0.739437,-0.295124,0,0,0,,,,
22.198,-0.102777,-0.076786,0.088777,5.052054,-0.552096,0.052383,0,0,0,,,,
22.208,-0.10274,-0.076827,0.08879,5.237523,-0.6773,-0.200744,0,0,0,,,,
22.218,-0.102663,-0.076793,0.088755,5.137192,-0.623571,0.076259,0,0,0,,,,
22.228,-0.102566,-0.076738,0.088848,5.059611,-0.759072,-0.07919,0,0,0,,,,
22.238,-0.102581,-0.076617,0.089111,5.053375,-1.167375,-0.53215,0,0,0,,,,
22.248,-0.102759,-0.076745,0.089003,5.192761,-1.017544,-0.505535,0,0,0,,,,
22.259,-0.102409,-0.076818,0.088862,5.073842,-0.721903,-0.04651,0,0,0,,,,
22.293,-0.102411,-0.076828,0.08883,5.295961,-0.884027,-0.183143,0,0,0,,,,
22.293,-0.102845,-0.076713,0.089057,5.192728,-1.015918,-0.473609,0,0,0,,,,
22.293,-0.102758,-0.07672,0.088982,5.082576,-0.904866,-0.445033,0,0,0,,,,
22.298,-0.10258,-0.076707,0.088875,5.138451,-0.776237,-0.300577,0,0,0,,,,
22.308,-0.102881,-0.076858,0.088895,4.920383,-0.963759,-0.417963,0,0,0,,,,
22.318,-0.102496,-0.07679,0.088935,5.163509,-1.045016,-0.488682,0,0,0,,,,
22.328,-0.102766,-0.076722,0.088965,5.167972,-0.844931,-0.251775,0,0,0,,,,
22.339,-0.102796,-0.076651,0.089083,5.1365,-1.261479,-0.608434,0,0,0,,,,
22.348,-0.102653,-0.076728,0.088901,5.200563,-0.844309,-0.270694,0,0,0,,,,
22.358,-0.102342,-0.076771,0.088908,5.1113,-1.002719,-0.588093,0,0,0,,,,
22.368,-0.102532,-0.076695,0.088773,5.08257,-0.704242,-0.084765,0,0,0,,,,
22.379,-0.102619,-0.076839,0.088771,5.131603,-0.679321,-0.051951,0,0,0,,,,
22.388,-0.102752,-0.076728,0.088943,5.126152,-0.906882,-0.302091,0,0,0,,,,
22.398,-0.102596,-0.076693,0.089054,4.994505,-0.930653,-0.453463,0,0,0,,,,
22.408,-0.102771,-0.076716,0.088917,5.094381,-0.812683,-0.293849,0,0,0,,,,
22.418,-0.102587,-0.076809,0.088756,5.022348,-0.596539,-0.088019,0,0,0,,,,
22.428,-0.102567,-0.076759,0.089016,5.136274,-1.070396,-0.520208,0,0,0,,,,
22.438,-0.102506,-0.076804,0.088851,5.265654,-0.957471,-0.341524,0,0,0,,,,
22.448,-0.102661,-0.076858,0.088376,4.962613,-0.488642,0.695686,0,0,0,,,,
22.458,-0.102775,-0.076755,0.088957,5.205589,-0.850401,-0.373922,0,0,0,,,,
22.468,-0.102795,-0.076707,0.089026,5.235874,-1.245511,-0.626042,0,0,0,,,,
22.479,-0.102782,-0.076769,0.089038,5.336529,-1.170077,-0.568124,0,0,0,,,,
22.488,-0.102582,-0.076805,0.088937,5.144645,-0.930388,-0.481483,0,0,0,,,,
22.498,-0.102584,-0.076804,0.088877,5.115971,-0.742041,-0.301938,0,0,0,,,,
22.508,-0.102651,-0.076843,0.088867,5.17721,-0.84983,-0.372105,0,0,0,,,,
22.519,-0.102682,-0.076859,0.088855,5.118783,-0.84393,-0.362763,0,0,0,,,,
22.528,-0.102729,-0.076677,0.08901,5.017898,-0.908576,-0.386757,0,0,0,,,,
22.538,-0.102843,-0.076747,0.088885,5.159212,-0.877072,-0.290465,0,0,0,,,,
22.549,-0.102644,-0.076675,0.088877,5.164908,-0.81774,-0.193453,0,0,0,,,,
22.558,-0.102733,-0.076642,0.089063,5.133721,-1.358182,-0.688327,0,0,0,,,,
22.568,-0.102598,-0.076835,0.088682,5.253009,-0.62965,0.005318,0,0,0,,,,
22.578,-0.102524,-0.076728,0.088987,5.129761,-0.97878,-0.496141,0,0,0,,,,
22.588,-0.102397,-0.076715,0.089022,5.182649,-1.177303,-0.58461,0,0,0,,,,
22.598,-0.102508,-0.076738,0.089027,5.280855,-1.319883,-0.666382,0,0,0,,,,
22.608,-0.102546,-0.076786,0.088759,5.351347,-0.83674,-0.299352,0,0,0,,,,
22.618,-0.102727,-0.076798,0.088833,5.23042,-0.780062,-0.126412,0,0,0,,,,
22.629,-0.102825,-0.07672,0.088625,5.058872,-0.494792,0.247835,0,0,0,,,,
22.639,-0.102801,-0.07674,0.088951,5.154115,-0.810753,-0.297051,0,0,0,,,,
22.648,-0.102729,-0.076711,0.088944,5.103584,-0.830511,-0.337385,0,0,0,,,,
22.659,-0.102711,-0.076725,0.088536,5.066095,-0.519668,0.265623,0,0,0,,,,
