PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll, X_ref, Y_ref, Z_ref 
13.752000,-0.023935,0.013908,0.166727,-0.175453,0.210069,-1.414269,0.000000,0.000000,0.200000
13.762000,-0.023800,0.014113,0.169543,-0.229090,0.116972,-1.071576,0.000000,0.000000,0.200000
13.773000,-0.023488,0.014417,0.171852,-0.255950,0.384918,-1.103850,0.000000,0.000000,0.200000
13.783000,-0.023342,0.014800,0.174449,-0.279949,0.254448,-0.828535,0.000000,0.000000,0.200000
13.792000,-0.023223,0.015082,0.176790,-0.317907,0.237557,-0.651668,0.000000,0.000000,0.200000
13.802000,-0.023269,0.015489,0.179591,-0.360494,-0.126535,-0.821789,0.000000,0.000000,0.200000
13.812000,-0.022779,0.015933,0.182178,-0.376945,-0.868078,-0.789229,0.000000,0.000000,0.200000
13.822000,-0.022640,0.016366,0.184264,-0.198655,-0.963929,-0.595979,0.000000,0.000000,0.200000
13.833000,-0.022532,0.016691,0.186589,-0.305419,-1.002339,-0.686006,0.000000,0.000000,0.200000
13.842000,-0.022605,0.017026,0.188511,-0.426166,-1.153227,-0.535748,0.000000,0.000000,0.200000
13.852000,-0.022451,0.017485,0.190456,-0.466067,-1.512446,-0.296991,0.000000,0.000000,0.200000
13.863000,-0.022133,0.017592,0.191693,-0.512126,-0.417793,0.488060,0.000000,0.000000,0.200000
13.873000,-0.021966,0.017901,0.193726,-0.682873,-0.612862,0.406908,0.000000,0.000000,0.200000
13.882000,-0.022054,0.018395,0.195708,-0.796197,-0.749057,0.546695,0.000000,0.000000,0.200000
13.892000,-0.021801,0.018633,0.197665,-0.817879,-0.948437,0.330956,0.000000,0.000000,0.200000
13.902000,-0.021471,0.018897,0.199525,-0.884678,-0.765000,0.420088,0.000000,0.000000,0.200000
13.912000,-0.021097,0.019310,0.201106,-0.920577,-0.703354,0.514975,0.000000,0.000000,0.200000
13.923000,-0.021074,0.019717,0.202647,-0.953181,-0.525265,0.703584,0.000000,0.000000,0.200000
13.932000,-0.020950,0.020081,0.204268,-1.029830,-0.599299,0.541756,0.000000,0.000000,0.200000
13.942000,-0.020700,0.020244,0.205924,-1.111819,-0.384468,0.431341,0.000000,0.000000,0.200000
13.953000,-0.020580,0.020612,0.207497,-1.148466,-0.694479,0.262888,0.000000,0.000000,0.200000
13.962000,-0.020614,0.020986,0.208909,-1.217409,-0.736718,0.358490,0.000000,0.000000,0.200000
13.975000,-0.020471,0.021186,0.210369,-1.281602,-1.340352,0.269916,0.000000,0.000000,0.200000
13.982000,-0.020162,0.021300,0.212026,-1.328067,-2.059602,-0.085934,0.000000,0.000000,0.200000
13.993000,-0.020095,0.021554,0.213361,-1.449173,-1.915723,0.017439,0.000000,0.000000,0.200000
14.002000,-0.019938,0.021701,0.214557,-1.452626,-1.845119,0.154122,0.000000,0.000000,0.200000
14.013000,-0.019842,0.021876,0.215805,-1.518215,-1.715476,0.192313,0.000000,0.000000,0.200000
14.022000,-0.019519,0.022056,0.217075,-1.570049,-1.795061,0.099715,0.000000,0.000000,0.200000
14.033000,-0.019463,0.022219,0.218267,-1.696523,-1.819015,0.102846,0.000000,0.000000,0.200000
14.042000,-0.019448,0.022331,0.219378,-1.751947,-2.034120,0.062785,0.000000,0.000000,0.200000
14.052000,-0.019395,0.022430,0.220424,-1.760699,-1.507664,0.120251,0.000000,0.000000,0.200000
14.062000,-0.019062,0.022442,0.221456,-1.770624,-1.555940,0.045577,0.000000,0.000000,0.200000
14.072000,-0.019118,0.022612,0.222515,-1.917372,-1.470117,0.109539,0.000000,0.000000,0.200000
14.082000,-0.019201,0.022756,0.223774,-1.920541,-1.951401,-0.093780,0.000000,0.000000,0.200000
14.093000,-0.019082,0.022875,0.224366,-2.014544,-0.754934,0.236557,0.000000,0.000000,0.200000
14.102000,-0.018950,0.022844,0.225344,-2.003544,-0.347385,0.317257,0.000000,0.000000,0.200000
14.112000,-0.018742,0.022832,0.226358,-2.026123,-0.070130,0.248016,0.000000,0.000000,0.200000
14.123000,-0.018887,0.022994,0.228217,-2.120498,-1.679022,-0.458795,0.000000,0.000000,0.200000
14.133000,-0.018808,0.022892,0.229576,-2.121897,-1.326705,-0.416417,0.000000,0.000000,0.200000
14.142000,-0.018516,0.022813,0.230533,-2.042376,-1.349875,-0.622419,0.000000,0.000000,0.200000
14.153000,-0.018447,0.022915,0.231626,-2.081225,-1.184946,-0.656492,0.000000,0.000000,0.200000
14.163000,-0.018579,0.022956,0.232123,-2.322196,-0.464980,-0.400007,0.000000,0.000000,0.200000
14.173000,-0.018469,0.022715,0.233271,-2.534241,-0.061630,-0.438829,0.000000,0.000000,0.200000
14.183000,-0.018483,0.022921,0.234038,-2.281257,0.237435,-0.867084,0.000000,0.000000,0.200000
14.192000,-0.018357,0.023045,0.235148,-2.321090,-0.195036,-1.122400,0.000000,0.000000,0.200000
14.203000,-0.018499,0.022998,0.236091,-2.422165,-0.173879,-1.269675,0.000000,0.000000,0.200000
14.212000,-0.018622,0.023002,0.236847,-2.397408,-0.376642,-1.422647,0.000000,0.000000,0.200000
14.222000,-0.018521,0.023043,0.237934,-2.444220,-0.257701,-1.439702,0.000000,0.000000,0.200000
14.233000,-0.018298,0.022940,0.238621,-2.626073,0.447193,-1.202569,0.000000,0.000000,0.200000
14.242000,-0.018006,0.022323,0.239496,-2.346796,0.258076,-1.030324,0.000000,0.000000,0.200000
14.252000,-0.018147,0.022517,0.240496,-2.568312,0.295807,-1.200665,0.000000,0.000000,0.200000
14.263000,-0.017925,0.022493,0.241055,-2.362560,0.510226,-1.117637,0.000000,0.000000,0.200000
14.272000,-0.017867,0.022554,0.242249,-2.546927,0.325424,-1.540935,0.000000,0.000000,0.200000
14.282000,-0.017415,0.022115,0.242708,-2.351787,1.084833,-0.984384,0.000000,0.000000,0.200000
14.292000,-0.017579,0.022432,0.243739,-2.815548,0.649337,-1.239897,0.000000,0.000000,0.200000
14.302000,-0.017414,0.022559,0.244841,-2.775011,0.421674,-1.985453,0.000000,0.000000,0.200000
14.313000,-0.017064,0.022435,0.245799,-2.923485,0.641444,-2.114406,0.000000,0.000000,0.200000
14.322000,-0.017342,0.022703,0.246093,-2.834822,0.485754,-2.179088,0.000000,0.000000,0.200000
14.333000,-0.017345,0.022735,0.246742,-2.811308,0.654738,-2.171711,0.000000,0.000000,0.200000
14.343000,-0.017162,0.022780,0.247386,-2.695005,0.699838,-2.424749,0.000000,0.000000,0.200000
14.354000,-0.017051,0.022820,0.248328,-2.783471,0.376777,-2.582671,0.000000,0.000000,0.200000
14.363000,-0.016781,0.022946,0.248928,-2.808994,0.166357,-2.609988,0.000000,0.000000,0.200000
14.372000,-0.016440,0.022612,0.249635,-2.919575,0.152411,-2.438650,0.000000,0.000000,0.200000
14.383000,-0.016260,0.022758,0.250283,-2.706751,0.407280,-2.423721,0.000000,0.000000,0.200000
14.393000,-0.015843,0.022708,0.251174,-2.867797,0.474659,-2.374305,0.000000,0.000000,0.200000
14.403000,-0.015489,0.022741,0.251855,-2.874071,0.497273,-2.199837,0.000000,0.000000,0.200000
14.413000,-0.015330,0.022941,0.252279,-2.779365,0.794872,-2.181273,0.000000,0.000000,0.200000
14.423000,-0.014862,0.023019,0.253177,-3.001712,0.642723,-2.133844,0.000000,0.000000,0.200000
14.433000,-0.014843,0.023210,0.253695,-2.762088,0.534065,-2.372540,0.000000,0.000000,0.200000
14.443000,-0.014541,0.023485,0.254117,-2.733139,0.282907,-2.402505,0.000000,0.000000,0.200000
14.452000,-0.014100,0.023592,0.254904,-2.752446,0.280180,-2.388208,0.000000,0.000000,0.200000
14.463000,-0.013936,0.023753,0.255221,-2.845716,-0.040820,-2.181463,0.000000,0.000000,0.200000
14.473000,-0.013554,0.023883,0.255523,-2.708812,0.169436,-2.205948,0.000000,0.000000,0.200000
14.482000,-0.013176,0.024085,0.256122,-2.822906,-0.645103,-2.218179,0.000000,0.000000,0.200000
14.493000,-0.012944,0.024129,0.256202,-2.878165,-0.038962,-1.846041,0.000000,0.000000,0.200000
14.502000,-0.012581,0.024254,0.256249,-2.844347,0.522855,-1.486669,0.000000,0.000000,0.200000
14.512000,-0.012149,0.024471,0.256536,-2.774550,0.535437,-1.295646,0.000000,0.000000,0.200000
14.523000,-0.011168,0.024779,0.256371,-2.276669,0.573008,-1.217912,0.000000,0.000000,0.200000
14.533000,-0.011307,0.024834,0.257031,-2.861265,-0.184441,-1.373347,0.000000,0.000000,0.200000
14.542000,-0.010914,0.025095,0.256942,-2.577979,-0.026939,-1.467945,0.000000,0.000000,0.200000
14.553000,-0.010357,0.025249,0.257059,-2.628810,-0.078688,-1.431815,0.000000,0.000000,0.200000
14.567000,-0.009892,0.025463,0.257341,-2.728628,-0.190176,-1.188618,0.000000,0.000000,0.200000
14.577000,-0.009332,0.025448,0.257110,-2.841795,-0.120244,-0.998490,0.000000,0.000000,0.200000
14.583000,-0.008902,0.025603,0.257274,-2.825756,-0.354517,-0.796299,0.000000,0.000000,0.200000
14.593000,-0.008491,0.025821,0.257810,-2.535004,-1.619292,-0.724287,0.000000,0.000000,0.200000
14.602000,-0.008068,0.025823,0.257970,-2.667015,-1.526427,-0.686661,0.000000,0.000000,0.200000
14.612000,-0.007496,0.026049,0.257981,-2.667632,-1.679095,-0.589122,0.000000,0.000000,0.200000
14.623000,-0.006951,0.026377,0.258108,-2.708206,-1.586237,-0.564733,0.000000,0.000000,0.200000
14.633000,-0.006463,0.026569,0.258277,-2.584218,-1.625779,-0.409842,0.000000,0.000000,0.200000
14.643000,-0.005927,0.026509,0.258262,-2.639855,-1.709641,-0.479184,0.000000,0.000000,0.200000
14.653000,-0.005341,0.026801,0.258275,-2.536913,-1.962690,-0.424323,0.000000,0.000000,0.200000
14.662000,-0.004951,0.026979,0.258229,-2.679971,-2.007289,-0.414900,0.000000,0.000000,0.200000
14.672000,-0.004545,0.026973,0.257461,-2.912593,-0.495251,0.176196,0.000000,0.000000,0.200000
14.683000,-0.004169,0.027006,0.257355,-2.834767,-0.555458,0.399071,0.000000,0.000000,0.200000
14.693000,-0.003557,0.027147,0.257372,-2.867685,-0.476697,0.289038,0.000000,0.000000,0.200000
14.702000,-0.003196,0.027261,0.257275,-2.913908,-0.443424,0.311970,0.000000,0.000000,0.200000
14.713000,-0.002786,0.027284,0.258073,-2.814309,-2.020486,-0.397366,0.000000,0.000000,0.200000
14.722000,-0.002119,0.027343,0.257958,-2.790401,-1.866531,-0.471344,0.000000,0.000000,0.200000
14.733000,-0.001449,0.027324,0.258079,-2.790360,-1.871832,-0.456631,0.000000,0.000000,0.200000
14.743000,-0.000955,0.027328,0.258081,-2.728452,-1.976681,-0.566642,0.000000,0.000000,0.200000
14.753000,-0.000614,0.027406,0.258155,-2.766382,-1.792211,-0.630532,0.000000,0.000000,0.200000
14.763000,-0.000167,0.027426,0.258156,-2.798409,-1.776992,-0.591567,0.000000,0.000000,0.200000
14.773000,0.000384,0.027456,0.258082,-2.922052,-1.811803,-0.627088,0.000000,0.000000,0.200000
14.783000,0.000726,0.027431,0.257993,-2.821624,-1.731517,-0.608805,0.000000,0.000000,0.200000
14.794000,0.001044,0.027468,0.257676,-2.795852,-1.837061,-0.786603,0.000000,0.000000,0.200000
14.803000,0.001318,0.027506,0.257584,-2.949548,-1.806942,-0.824986,0.000000,0.000000,0.200000
14.813000,0.001821,0.027333,0.257502,-2.956930,-1.814020,-0.922579,0.000000,0.000000,0.200000
14.823000,0.002253,0.027060,0.257018,-3.012090,-1.125890,-0.677025,0.000000,0.000000,0.200000
14.833000,0.002647,0.027157,0.256890,-3.083260,-1.163661,-0.759833,0.000000,0.000000,0.200000
14.843000,0.002924,0.027117,0.256855,-3.077007,-1.329583,-0.864552,0.000000,0.000000,0.200000
14.853000,0.003360,0.026931,0.256832,-2.986956,-1.501067,-1.027343,0.000000,0.000000,0.200000
14.863000,0.003746,0.026868,0.256830,-2.982465,-1.318087,-1.047496,0.000000,0.000000,0.200000
14.875000,0.004041,0.026949,0.256664,-2.886771,-0.964062,-1.251375,0.000000,0.000000,0.200000
14.883000,0.004376,0.026988,0.256779,-2.987737,-1.184812,-1.380762,0.000000,0.000000,0.200000
14.893000,0.004666,0.026928,0.256956,-2.915992,-1.435226,-1.458498,0.000000,0.000000,0.200000
14.903000,0.004970,0.026868,0.256862,-2.944086,-1.474807,-1.575351,0.000000,0.000000,0.200000
14.913000,0.005207,0.026870,0.256701,-3.015575,-1.067362,-1.498637,0.000000,0.000000,0.200000
14.923000,0.005528,0.026840,0.256792,-2.939094,-1.360761,-1.743721,0.000000,0.000000,0.200000
14.933000,0.005633,0.026847,0.256875,-2.963958,-1.607071,-1.824623,0.000000,0.000000,0.200000
14.943000,0.005993,0.026790,0.256963,-3.016526,-1.644653,-1.838323,0.000000,0.000000,0.200000
14.953000,0.006325,0.026690,0.256879,-2.994161,-1.502361,-1.832989,0.000000,0.000000,0.200000
14.963000,0.006542,0.026696,0.256803,-2.994075,-1.296282,-1.842595,0.000000,0.000000,0.200000
14.973000,0.006791,0.026736,0.257068,-3.059304,-1.382441,-1.908983,0.000000,0.000000,0.200000
14.983000,0.007225,0.026483,0.256982,-3.149772,-1.164383,-1.747753,0.000000,0.000000,0.200000
14.992000,0.007590,0.026613,0.257046,-2.950366,-1.029232,-1.815184,0.000000,0.000000,0.200000
15.003000,0.008051,0.026770,0.257138,-2.595873,-0.298576,-1.885687,0.000000,0.000000,0.200000
15.013000,0.008342,0.026753,0.256933,-2.773426,0.199942,-1.885280,0.000000,0.000000,0.200000
15.023000,0.008389,0.026623,0.257175,-3.009170,-0.967365,-1.915438,0.000000,0.000000,0.200000
15.033000,0.008714,0.026588,0.257140,-3.041146,-0.961342,-2.000543,0.000000,0.000000,0.200000
15.043000,0.009023,0.026897,0.257135,-2.731175,0.035399,-1.990363,0.000000,0.000000,0.200000
15.053000,0.009076,0.026937,0.257022,-2.872387,-0.022606,-1.841833,0.000000,0.000000,0.200000
15.063000,0.009220,0.026805,0.257320,-3.011238,-1.051477,-2.042962,0.000000,0.000000,0.200000
15.073000,0.009452,0.026954,0.257425,-2.963425,-0.983897,-1.955209,0.000000,0.000000,0.200000
15.083000,0.009815,0.026932,0.257399,-3.054795,-0.057508,-1.716602,0.000000,0.000000,0.200000
15.093000,0.010407,0.027117,0.257690,-2.771650,0.292358,-2.009068,0.000000,0.000000,0.200000
15.103000,0.010491,0.027182,0.257590,-3.013700,0.158627,-1.572439,0.000000,0.000000,0.200000
15.113000,0.010876,0.027199,0.257698,-3.069070,0.403255,-1.458392,0.000000,0.000000,0.200000
15.123000,0.011134,0.027098,0.257693,-3.085790,0.059564,-1.318131,0.000000,0.000000,0.200000
15.133000,0.011494,0.027378,0.258097,-2.959800,-0.123573,-1.542490,0.000000,0.000000,0.200000
15.143000,0.011794,0.027510,0.258163,-3.101770,-0.257999,-1.644592,0.000000,0.000000,0.200000
15.153000,0.012269,0.027443,0.257875,-2.982043,0.208201,-1.149416,0.000000,0.000000,0.200000
15.163000,0.012442,0.027643,0.258090,-3.210434,-0.068308,-1.368397,0.000000,0.000000,0.200000
15.173000,0.013009,0.027786,0.258524,-3.222142,0.526560,-1.338941,0.000000,0.000000,0.200000
15.183000,0.013306,0.028174,0.258500,-3.091174,0.285479,-2.009638,0.000000,0.000000,0.200000
15.193000,0.013506,0.028107,0.258220,-3.248533,0.065895,-1.373323,0.000000,0.000000,0.200000
15.203000,0.013877,0.028415,0.257941,-3.193578,0.493288,-0.919534,0.000000,0.000000,0.200000
15.213000,0.014240,0.028595,0.258271,-3.053872,-0.096408,-1.386393,0.000000,0.000000,0.200000
15.223000,0.014548,0.028825,0.258230,-3.005616,0.157407,-1.531453,0.000000,0.000000,0.200000
15.233000,0.015098,0.028810,0.257925,-3.052874,0.259195,-1.043095,0.000000,0.000000,0.200000
15.243000,0.015680,0.028996,0.257715,-2.704656,0.331119,-0.905676,0.000000,0.000000,0.200000
15.253000,0.015824,0.029278,0.258091,-3.052577,0.089296,-1.052018,0.000000,0.000000,0.200000
15.263000,0.016262,0.029388,0.258327,-2.965360,0.141750,-1.299208,0.000000,0.000000,0.200000
15.273000,0.016733,0.029551,0.257909,-3.026447,0.081080,-1.208826,0.000000,0.000000,0.200000
15.284000,0.017112,0.029614,0.258107,-3.112847,-0.129475,-1.069823,0.000000,0.000000,0.200000
15.293000,0.017459,0.029738,0.258137,-3.136129,-0.208180,-0.935624,0.000000,0.000000,0.200000
15.303000,0.017897,0.029738,0.258241,-3.075288,-0.523320,-0.798540,0.000000,0.000000,0.200000
15.313000,0.018418,0.029931,0.258245,-3.043597,-0.531500,-0.717130,0.000000,0.000000,0.200000
15.323000,0.018744,0.030081,0.258063,-3.087454,-0.727272,-0.718731,0.000000,0.000000,0.200000
15.333000,0.019052,0.030173,0.258063,-3.067763,-0.657541,-0.642147,0.000000,0.000000,0.200000
15.343000,0.019573,0.030230,0.257965,-2.994759,-0.913813,-0.614487,0.000000,0.000000,0.200000
15.353000,0.020101,0.030329,0.257896,-3.027995,-0.959091,-0.613818,0.000000,0.000000,0.200000
15.363000,0.020594,0.030537,0.257708,-3.033899,-1.022945,-0.547813,0.000000,0.000000,0.200000
15.373000,0.020995,0.030634,0.257533,-3.004861,-1.080708,-0.536933,0.000000,0.000000,0.200000
15.383000,0.021450,0.030645,0.257371,-2.923592,-1.053448,-0.494563,0.000000,0.000000,0.200000
15.393000,0.021932,0.030783,0.257185,-2.907975,-1.230624,-0.528520,0.000000,0.000000,0.200000
15.403000,0.022527,0.030654,0.256989,-2.883285,-1.234367,-0.617373,0.000000,0.000000,0.200000
15.413000,0.023043,0.030758,0.256802,-2.856331,-1.394583,-0.645432,0.000000,0.000000,0.200000
15.423000,0.023244,0.030926,0.256587,-2.876589,-1.447851,-0.460897,0.000000,0.000000,0.200000
15.433000,0.023699,0.030861,0.256347,-2.962789,-1.442873,-0.450081,0.000000,0.000000,0.200000
15.443000,0.024317,0.030845,0.256081,-2.828762,-1.536555,-0.460186,0.000000,0.000000,0.200000
15.453000,0.024779,0.030858,0.255704,-2.839594,-1.329229,-0.618221,0.000000,0.000000,0.200000
15.463000,0.025090,0.030910,0.255481,-3.028584,-1.307452,-0.437943,0.000000,0.000000,0.200000
15.473000,0.025430,0.030958,0.255487,-2.830364,-1.973600,-0.747894,0.000000,0.000000,0.200000
15.485000,0.026013,0.030854,0.255117,-2.742295,-2.349093,-0.870438,0.000000,0.000000,0.200000
15.493000,0.026423,0.030907,0.254830,-2.696210,-2.309277,-0.944611,0.000000,0.000000,0.200000
15.503000,0.026566,0.030858,0.254507,-2.708951,-2.347938,-1.054720,0.000000,0.000000,0.200000
15.513000,0.026926,0.030834,0.254242,-2.695528,-2.442976,-1.025604,0.000000,0.000000,0.200000
15.523000,0.027362,0.030854,0.254010,-2.617123,-2.574034,-1.089606,0.000000,0.000000,0.200000
15.533000,0.027665,0.030819,0.253662,-2.595724,-2.539703,-1.030171,0.000000,0.000000,0.200000
15.543000,0.027841,0.030725,0.253440,-2.559865,-2.549540,-1.087068,0.000000,0.000000,0.200000
15.553000,0.028066,0.030653,0.252852,-2.581621,-1.933803,-0.789804,0.000000,0.000000,0.200000
15.563000,0.028293,0.030561,0.252736,-2.603526,-2.330998,-0.982101,0.000000,0.000000,0.200000
15.573000,0.028523,0.030599,0.252605,-2.570599,-2.105214,-1.100166,0.000000,0.000000,0.200000
15.583000,0.028695,0.030464,0.252437,-2.512075,-2.068163,-1.267818,0.000000,0.000000,0.200000
15.593000,0.029007,0.030550,0.252278,-2.388634,-2.055781,-1.369125,0.000000,0.000000,0.200000
15.603000,0.029128,0.030533,0.252254,-2.466892,-2.123304,-1.409880,0.000000,0.000000,0.200000
15.613000,0.029291,0.030426,0.252137,-2.409765,-2.005610,-1.518365,0.000000,0.000000,0.200000
15.623000,0.029423,0.030315,0.252166,-2.350702,-1.917726,-1.476574,0.000000,0.000000,0.200000
15.633000,0.029521,0.030253,0.252043,-2.368821,-1.612910,-1.384321,0.000000,0.000000,0.200000
